customerid,Recency,Frequency,Monetary,R,F,M,RFM,Segment
905976,62,0.25,17681.68,2,3,2,232,Need Attention
425678,92,0.19,17682.31,1,2,2,122,At Risk
425825,92,0.19,17682.31,1,2,2,122,At Risk
425904,92,0.19,17682.31,1,2,2,122,At Risk
426097,92,0.19,17682.31,1,2,2,122,At Risk
426198,92,0.19,17682.31,1,2,2,122,At Risk
425738,31,0.19,17682.31,3,2,2,322,Promising
425767,31,0.19,17682.31,3,2,2,322,Promising
425953,31,0.19,17682.31,3,2,2,322,Promising
425966,31,0.19,17682.31,3,2,2,322,Promising
426001,31,0.19,17682.31,3,2,2,322,Promising
163332,31,0.29,17682.68,3,4,2,342,Potential Loyalists
775109,62,0.24,17684.09,2,3,2,232,Need Attention
775238,62,0.24,17684.09,2,3,2,232,Need Attention
775285,62,0.24,17684.09,2,3,2,232,Need Attention
775396,62,0.24,17684.09,2,3,2,232,Need Attention
775725,62,0.24,17684.09,2,3,2,232,Need Attention
775786,62,0.24,17684.09,2,3,2,232,Need Attention
776202,62,0.24,17684.09,2,3,2,232,Need Attention
775071,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775229,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775233,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775248,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775381,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775410,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775474,31,0.24,17684.09,3,3,2,332,Potential Loyalists
775710,31,0.24,17684.09,3,3,2,332,Potential Loyalists
774950,92,0.24,17684.09,1,3,2,132,Need Attention
774982,92,0.24,17684.09,1,3,2,132,Need Attention
775079,92,0.24,17684.09,1,3,2,132,Need Attention
775208,92,0.24,17684.09,1,3,2,132,Need Attention
775222,92,0.24,17684.09,1,3,2,132,Need Attention
775269,92,0.24,17684.09,1,3,2,132,Need Attention
775329,92,0.24,17684.09,1,3,2,132,Need Attention
775361,92,0.24,17684.09,1,3,2,132,Need Attention
775370,92,0.24,17684.09,1,3,2,132,Need Attention
775390,92,0.24,17684.09,1,3,2,132,Need Attention
775398,92,0.24,17684.09,1,3,2,132,Need Attention
775423,92,0.24,17684.09,1,3,2,132,Need Attention
775448,92,0.24,17684.09,1,3,2,132,Need Attention
775542,92,0.24,17684.09,1,3,2,132,Need Attention
775793,92,0.24,17684.09,1,3,2,132,Need Attention
775936,92,0.24,17684.09,1,3,2,132,Need Attention
776084,92,0.24,17684.09,1,3,2,132,Need Attention
776144,92,0.24,17684.09,1,3,2,132,Need Attention
776164,92,0.24,17684.09,1,3,2,132,Need Attention
316343,31,0.17,17685.7,3,1,2,312,Promising
316366,31,0.17,17685.7,3,1,2,312,Promising
316459,31,0.17,17685.7,3,1,2,312,Promising
316438,92,0.17,17685.7,1,1,2,112,At Risk
316467,92,0.17,17685.7,1,1,2,112,At Risk
917096,31,0.25,17685.86,3,3,2,332,Potential Loyalists
381876,92,0.18,17686.29,1,1,2,112,At Risk
565969,62,0.21,17688.07,2,2,2,222,At Risk
566131,62,0.21,17688.07,2,2,2,222,At Risk
566251,62,0.21,17688.07,2,2,2,222,At Risk
426445,92,0.19,17691.2,1,2,2,122,At Risk
426496,92,0.19,17691.2,1,2,2,122,At Risk
426732,92,0.19,17691.2,1,2,2,122,At Risk
426810,92,0.19,17691.2,1,2,2,122,At Risk
426874,92,0.19,17691.2,1,2,2,122,At Risk
426329,31,0.19,17691.2,3,2,2,322,Promising
426755,31,0.19,17691.2,3,2,2,322,Promising
426303,62,0.19,17691.2,2,2,2,222,At Risk
426340,62,0.19,17691.2,2,2,2,222,At Risk
426461,62,0.19,17691.2,2,2,2,222,At Risk
426493,62,0.19,17691.2,2,2,2,222,At Risk
426565,62,0.19,17691.2,2,2,2,222,At Risk
426572,62,0.19,17691.2,2,2,2,222,At Risk
426808,62,0.19,17691.2,2,2,2,222,At Risk
759610,31,0.47,17692.85,3,4,2,342,Potential Loyalists
907627,62,0.25,17693.75,2,3,2,232,Need Attention
907717,62,0.25,17693.75,2,3,2,232,Need Attention
907309,92,0.25,17693.75,1,3,2,132,Need Attention
907353,92,0.25,17693.75,1,3,2,132,Need Attention
907479,92,0.25,17693.75,1,3,2,132,Need Attention
907999,92,0.25,17693.75,1,3,2,132,Need Attention
907519,31,0.25,17693.75,3,3,2,332,Potential Loyalists
908237,31,0.25,17693.75,3,3,2,332,Potential Loyalists
279635,92,0.16,17695.13,1,1,2,112,At Risk
776291,62,0.24,17695.36,2,3,2,232,Need Attention
